# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
FlushQueue.executionTimeMaxNs,1704662275583000000,1704662335569000000,0
FlushQueue.queueSize90P,1704662275583000000,1704662335569000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1704662275583000000,1704662335569000000,421523
WriteAction.executionsCount,1704662275583000000,1704662335569000000,104
AWTEventQueue.dispatchTimeMaxNs,1704662275583000000,1704662335569000000,0
FlushQueue.queueSizeAvg,1704662275583000000,1704662335569000000,0.0
FlushQueue.executionTime90PNs,1704662275583000000,1704662335569000000,0
FlushQueue.queueSizeMax,1704662275583000000,1704662335569000000,0
NonBlockingReadAction.failedExecutionTimeUs,1704662275583000000,1704662335569000000,15050
AWTEventQueue.dispatchTimeAvgNs,1704662275583000000,1704662335569000000,0.0
FlushQueue.executionTimeAvgNs,1704662275583000000,1704662335569000000,0.0
IndexesFlusher.totalFlushingTimeUs,1704662275583000000,1704662335569000000,4633167
IndexesFlusher.totalFlushes,1704662275583000000,1704662335569000000,38
IndexesFlusher.totalContentionQuotaSpent,1704662275583000000,1704662335569000000,0
IndexesFlusher.totalFlushesRetried,1704662275583000000,1704662335569000000,0
JVM.maxNativeBytes,1704662335569000000,1704662395573000000,-1
JVM.GC.collections,1704662335569000000,1704662395573000000,85
JVM.usedHeapBytes,1704662335569000000,1704662395573000000,376951736
JVM.threadCount,1704662335569000000,1704662395573000000,83
OS.loadAverage,1704662335569000000,1704662395573000000,-1.0
JVM.usedNativeBytes,1704662335569000000,1704662395573000000,389945944
JVM.maxHeapBytes,1704662335569000000,1704662395573000000,1572864000
JVM.totalBytesAllocated,1704662335569000000,1704662395573000000,5642640784
JVM.totalCpuTimeMs,1704662335569000000,1704662395573000000,63234
JVM.GC.collectionTimesMs,1704662335569000000,1704662395573000000,561
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1704662335569000000,1704662395573000000,201684
FilePageCacheLockFree.totalPagesReadMs,1704662335569000000,1704662395573000000,0
StorageLockContext.competingThreads.max,1704662335569000000,1704662395573000000,0
FilePageCache.pageFastCacheHits,1704662335569000000,1704662395573000000,2745
StorageLockContext.competingThreads.90P,1704662335569000000,1704662395573000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1704662335569000000,1704662395573000000,0
FilePageCache.disposedBuffers,1704662335569000000,1704662395573000000,0
FilePageCacheLockFree.nativeBytesInUse,1704662335569000000,1704662395573000000,90112
MappedFileStorage.totalTimeSpentOnMappingUs,1704662335569000000,1704662395573000000,1571465
StreamlinedBlobStorage.recordsAllocated,1704662335569000000,1704662395573000000,26405
FilePageCacheLockFree.totalHeapBytesReclaimed,1704662335569000000,1704662395573000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1704662335569000000,1704662395573000000,0
MappedFileStorage.storages,1704662335569000000,1704662395573000000,16
FilePageCacheLockFree.totalPagesReclaimed,1704662335569000000,1704662395573000000,0
FilePageCache.maxRegisteredFiles,1704662335569000000,1704662395573000000,293
DirectByteBufferAllocator.reclaimed,1704662335569000000,1704662395573000000,0
DirectByteBufferAllocator.misses,1704662335569000000,1704662395573000000,0
FilePageCacheLockFree.heapBytesInUse,1704662335569000000,1704662395573000000,0
FilePageCacheLockFree.totalPagesWritten,1704662335569000000,1704662395573000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1704662335569000000,1704662395573000000,120
FilePageCacheLockFree.totalPagesRequestsMs,1704662335569000000,1704662395573000000,0
StreamlinedBlobStorage.recordsRelocated,1704662335569000000,1704662395573000000,0
FilePageCacheLockFree.totalBytesWritten,1704662335569000000,1704662395573000000,0
DirectByteBufferAllocator.disposed,1704662335569000000,1704662395573000000,0
FilePageCache.totalPageDisposalsUs,1704662335569000000,1704662395573000000,0
FilePageCache.capacityInBytes,1704662335569000000,1704662395573000000,503316478
FilePageCacheLockFree.totalPagesWriteMs,1704662335569000000,1704662395573000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1704662335569000000,1704662395573000000,0
FilePageCache.pageHits,1704662335569000000,1704662395573000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1704662335569000000,1704662395573000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1704662335569000000,1704662395573000000,151
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1704662335569000000,1704662395573000000,1848288
FilePageCache.maxCacheSizeInBytes,1704662335569000000,1704662395573000000,207020032
FilePageCache.totalPageLoadsUs,1704662335569000000,1704662395573000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1704662335569000000,1704662395573000000,38400
StreamlinedBlobStorage.recordsDeleted,1704662335569000000,1704662395573000000,1
FilePageCacheLockFree.totalBytesRead,1704662335569000000,1704662395573000000,0
MappedFileStorage.totalBytesMapped,1704662335569000000,1704662395573000000,165937152
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1704662335569000000,1704662395573000000,207110144
FilePageCacheLockFree.totalClosedStoragesReclaimed,1704662335569000000,1704662395573000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1704662335569000000,1704662395573000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1704662335569000000,1704662395573000000,0
FilePageCacheLockFree.totalPagesAllocated,1704662335569000000,1704662395573000000,0
FilePageCacheLockFree.totalBytesRequested,1704662335569000000,1704662395573000000,212992
FilePageCache.uncachedFileAccess,1704662335569000000,1704662395573000000,16
FilePageCacheLockFree.totalPagesRequested,1704662335569000000,1704662395573000000,26
DirectByteBufferAllocator.hits,1704662335569000000,1704662395573000000,0
FilePageCacheLockFree.totalPagesHandedOver,1704662335569000000,1704662395573000000,0
FilePageCache.pageLoads,1704662335569000000,1704662395573000000,0
StorageLockContext.competingThreads.avg,1704662335569000000,1704662395573000000,0.0
FilePageCache.pageLoadsAboveSizeThreshold,1704662335569000000,1704662395573000000,0
MappedFileStorage.totalPagesMapped,1704662335569000000,1704662395573000000,19
workspaceModel.delayed.project.synchronizer.sync.ms,1704662335569000000,1704662395573000000,835
jps.facet.change.listener.init.bridge.ms,1704662335569000000,1704662395573000000,0
workspaceModel.load.cache.metadata.from.file.ms,1704662335569000000,1704662395573000000,173
jps.reload.project.entities.ms,1704662335569000000,1704662395573000000,0
workspaceModel.sync.entities.ms,1704662335569000000,1704662395573000000,0
workspaceModel.mutableEntityStorage.entities.ms,1704662335569000000,1704662395573000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1704662335569000000,1704662395573000000,48
jps.apply.loaded.storage.ms,1704662335569000000,1704662395573000000,514
jps.facet.change.listener.before.change.events.ms,1704662335569000000,1704662395573000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1704662335569000000,1704662395573000000,0
workspaceModel.global.apply.state.to.project.ms,1704662335569000000,1704662395573000000,66
jps.project.serializers.load.ms,1704662335569000000,1704662395573000000,110
jps.module.iml.entities.serializer.save.entities.ms,1704662335569000000,1704662395573000000,0
jps.global.initialize.library.bridges.after.loading.ms,1704662335569000000,1704662395573000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1704662335569000000,1704662395573000000,19
jps.save.global.entities.ms,1704662335569000000,1704662395573000000,5
jps.storage.jps.conf.reader.load.component.ms,1704662335569000000,1704662395573000000,19
jps.global.initialize.library.bridges.ms,1704662335569000000,1704662395573000000,1
jps.library.entities.serializer.load.entities.ms,1704662335569000000,1704662395573000000,0
workspaceModel.save.cache.to.file.ms,1704662335569000000,1704662395573000000,380
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1704662335569000000,1704662395573000000,4
workspaceModel.mutableEntityStorage.replace.by.source.ms,1704662335569000000,1704662395573000000,69
jps.library.entities.serializer.save.entities.ms,1704662335569000000,1704662395573000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1704662335569000000,1704662395573000000,294
jps.facet.change.listener.process.change.events.ms,1704662335569000000,1704662395573000000,1
jps.app.storage.content.writer.save.component.ms,1704662335569000000,1704662395573000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1704662335569000000,1704662395573000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1704662335569000000,1704662395573000000,6
workspaceModel.moduleBridgeLoader.loading.modules.ms,1704662335569000000,1704662395573000000,4893
workspaceModel.moduleBridge.facet.initialization.ms,1704662335569000000,1704662395573000000,1
jps.artifact.entities.serializer.save.entities.ms,1704662335569000000,1704662395573000000,0
jps.global.get.library.by.name.ms,1704662335569000000,1704662395573000000,0
jps.module.iml.entities.serializer.load.entities.ms,1704662335569000000,1704662395573000000,50
jps.load.project.to.empty.storage.ms,1704662335569000000,1704662395573000000,136
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1704662335569000000,1704662395573000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1704662335569000000,1704662395573000000,0
jps.app.storage.content.reader.load.component.ms,1704662335569000000,1704662395573000000,0
workspaceModel.orphan.listener.update.ms,1704662335569000000,1704662395573000000,5
workspaceModel.global.updates.ms,1704662335569000000,1704662395573000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1704662335569000000,1704662395573000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1704662335569000000,1704662395573000000,0
jps.project.serializers.save.ms,1704662335569000000,1704662395573000000,7
jps.global.handle.before.change.events.ms,1704662335569000000,1704662395573000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1704662335569000000,1704662395573000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1704662335569000000,1704662395573000000,0
jps.global.get.library.ms,1704662335569000000,1704662395573000000,0
workspaceModel.moduleBridge.before.changed.ms,1704662335569000000,1704662395573000000,0
workspaceModel.moduleBridge.update.option.ms,1704662335569000000,1704662395573000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1704662335569000000,1704662395573000000,0
jps.global.handle.changed.events.ms,1704662335569000000,1704662395573000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1704662335569000000,1704662395573000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1704662335569000000,1704662395573000000,1
workspaceModel.global.updates.count,1704662335569000000,1704662395573000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1704662335569000000,1704662395573000000,14
jps.global.get.libraries.ms,1704662335569000000,1704662395573000000,1
workspaceModel.load.cache.from.file.ms,1704662335569000000,1704662395573000000,810
workspaceModel.moduleManagerBridge.create.module.instance.ms,1704662335569000000,1704662395573000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1704662335569000000,1704662395573000000,0
jps.artifact.entities.serializer.load.entities.ms,1704662335569000000,1704662395573000000,0
jps.save.changed.project.entities.ms,1704662335569000000,1704662395573000000,8
workspaceModel.mutableEntityStorage.remove.entity.ms,1704662335569000000,1704662395573000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1704662335569000000,1704662395573000000,30
workspaceModel.moduleManagerBridge.get.modules.ms,1704662335569000000,1704662395573000000,0
jps.load.initial.state.ms,1704662335569000000,1704662395573000000,11
FileNameCache.totalMisses,1704662335569000000,1704662395573000000,36625
FileNameCache.queries,1704662335569000000,1704662395573000000,5693588
workspaceModel.initializing.ms,1704662335569000000,1704662395573000000,4
workspaceModel.pre.handlers.ms,1704662335569000000,1704662395573000000,0
workspaceModel.update.unloaded.entities.ms,1704662335569000000,1704662395573000000,0
workspaceModel.updates.precise.ms,1704662335569000000,1704662395573000000,187
workspaceModel.loading.from.cache.ms,1704662335569000000,1704662395573000000,835
workspaceModel.collect.changes.ms,1704662335569000000,1704662395573000000,0
workspaceModel.updates.ms,1704662335569000000,1704662395573000000,258
workspaceModel.check.recursive.update.ms,1704662335569000000,1704662395573000000,2
workspaceModel.updates.count,1704662335569000000,1704662395573000000,5
workspaceModel.init.bridges.ms,1704662335569000000,1704662395573000000,4
workspaceModel.replace.project.model.ms,1704662335569000000,1704662395573000000,0
workspaceModel.to.snapshot.ms,1704662335569000000,1704662395573000000,3
workspaceModel.loading.total.ms,1704662335569000000,1704662395573000000,1047
FlushQueue.waitingTime90PNs,1704662335569000000,1704662395573000000,0
FlushQueue.waitingTimeMaxNs,1704662335569000000,1704662395573000000,0
NonBlockingReadAction.failedExecutionsCount,1704662335569000000,1704662395573000000,8
AWTEventQueue.dispatchTime90PNs,1704662335569000000,1704662395573000000,0
FlushQueue.tasksExecuted,1704662335569000000,1704662395573000000,0
AWTEventQueue.eventsDispatched,1704662335569000000,1704662395573000000,0
FlushQueue.waitingTimeAvgNs,1704662335569000000,1704662395573000000,0.0
ReadAction.executionsCount,1704662335569000000,1704662395573000000,508815
NonBlockingReadAction.finalizedExecutionsCount,1704662335569000000,1704662395573000000,399
AWTEventQueue.dispatchTimeTotalNS,1704662335569000000,1704662395573000000,7498958400
FlushQueue.executionTimeMaxNs,1704662335569000000,1704662395573000000,0
FlushQueue.queueSize90P,1704662335569000000,1704662395573000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1704662335569000000,1704662395573000000,1703234
WriteAction.executionsCount,1704662335569000000,1704662395573000000,159
AWTEventQueue.dispatchTimeMaxNs,1704662335569000000,1704662395573000000,0
FlushQueue.queueSizeAvg,1704662335569000000,1704662395573000000,0.0
FlushQueue.executionTime90PNs,1704662335569000000,1704662395573000000,0
FlushQueue.queueSizeMax,1704662335569000000,1704662395573000000,0
NonBlockingReadAction.failedExecutionTimeUs,1704662335569000000,1704662395573000000,287542
AWTEventQueue.dispatchTimeAvgNs,1704662335569000000,1704662395573000000,0.0
FlushQueue.executionTimeAvgNs,1704662335569000000,1704662395573000000,0.0
IndexesFlusher.totalFlushingTimeUs,1704662335569000000,1704662395573000000,212511
IndexesFlusher.totalFlushes,1704662335569000000,1704662395573000000,45
IndexesFlusher.totalContentionQuotaSpent,1704662335569000000,1704662395573000000,0
IndexesFlusher.totalFlushesRetried,1704662335569000000,1704662395573000000,0
JVM.maxNativeBytes,1704662395573000000,1704662455577000000,-1
JVM.GC.collections,1704662395573000000,1704662455577000000,67
JVM.usedHeapBytes,1704662395573000000,1704662455577000000,386185968
JVM.threadCount,1704662395573000000,1704662455577000000,82
OS.loadAverage,1704662395573000000,1704662455577000000,-1.0
JVM.usedNativeBytes,1704662395573000000,1704662455577000000,401342448
JVM.maxHeapBytes,1704662395573000000,1704662455577000000,1572864000
JVM.totalBytesAllocated,1704662395573000000,1704662455577000000,4341343632
JVM.totalCpuTimeMs,1704662395573000000,1704662455577000000,47110
JVM.GC.collectionTimesMs,1704662395573000000,1704662455577000000,468
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1704662395573000000,1704662455577000000,139960
FilePageCacheLockFree.totalPagesReadMs,1704662395573000000,1704662455577000000,0
StorageLockContext.competingThreads.max,1704662395573000000,1704662455577000000,0
FilePageCache.pageFastCacheHits,1704662395573000000,1704662455577000000,2048
StorageLockContext.competingThreads.90P,1704662395573000000,1704662455577000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1704662395573000000,1704662455577000000,0
FilePageCache.disposedBuffers,1704662395573000000,1704662455577000000,0
FilePageCacheLockFree.nativeBytesInUse,1704662395573000000,1704662455577000000,90112
MappedFileStorage.totalTimeSpentOnMappingUs,1704662395573000000,1704662455577000000,1571465
StreamlinedBlobStorage.recordsAllocated,1704662395573000000,1704662455577000000,18279
FilePageCacheLockFree.totalHeapBytesReclaimed,1704662395573000000,1704662455577000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1704662395573000000,1704662455577000000,0
MappedFileStorage.storages,1704662395573000000,1704662455577000000,16
FilePageCacheLockFree.totalPagesReclaimed,1704662395573000000,1704662455577000000,0
FilePageCache.maxRegisteredFiles,1704662395573000000,1704662455577000000,293
DirectByteBufferAllocator.reclaimed,1704662395573000000,1704662455577000000,0
DirectByteBufferAllocator.misses,1704662395573000000,1704662455577000000,0
FilePageCacheLockFree.heapBytesInUse,1704662395573000000,1704662455577000000,0
FilePageCacheLockFree.totalPagesWritten,1704662395573000000,1704662455577000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1704662395573000000,1704662455577000000,119
FilePageCacheLockFree.totalPagesRequestsMs,1704662395573000000,1704662455577000000,0
StreamlinedBlobStorage.recordsRelocated,1704662395573000000,1704662455577000000,0
FilePageCacheLockFree.totalBytesWritten,1704662395573000000,1704662455577000000,0
DirectByteBufferAllocator.disposed,1704662395573000000,1704662455577000000,0
FilePageCache.totalPageDisposalsUs,1704662395573000000,1704662455577000000,0
FilePageCache.capacityInBytes,1704662395573000000,1704662455577000000,503316478
FilePageCacheLockFree.totalPagesWriteMs,1704662395573000000,1704662455577000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1704662395573000000,1704662455577000000,0
FilePageCache.pageHits,1704662395573000000,1704662455577000000,7
FilePageCacheLockFree.totalHeapBytesAllocated,1704662395573000000,1704662455577000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1704662395573000000,1704662455577000000,75
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1704662395573000000,1704662455577000000,1279530
FilePageCache.maxCacheSizeInBytes,1704662395573000000,1704662455577000000,207020032
FilePageCache.totalPageLoadsUs,1704662395573000000,1704662455577000000,0
FilePageCacheLockFree.housekeeperTurnsSkipped,1704662395573000000,1704662455577000000,38700
StreamlinedBlobStorage.recordsDeleted,1704662395573000000,1704662455577000000,0
FilePageCacheLockFree.totalBytesRead,1704662395573000000,1704662455577000000,0
MappedFileStorage.totalBytesMapped,1704662395573000000,1704662455577000000,165937152
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1704662395573000000,1704662455577000000,207110144
FilePageCacheLockFree.totalClosedStoragesReclaimed,1704662395573000000,1704662455577000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1704662395573000000,1704662455577000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1704662395573000000,1704662455577000000,0
FilePageCacheLockFree.totalPagesAllocated,1704662395573000000,1704662455577000000,0
FilePageCacheLockFree.totalBytesRequested,1704662395573000000,1704662455577000000,65536
FilePageCache.uncachedFileAccess,1704662395573000000,1704662455577000000,4
FilePageCacheLockFree.totalPagesRequested,1704662395573000000,1704662455577000000,8
DirectByteBufferAllocator.hits,1704662395573000000,1704662455577000000,0
FilePageCacheLockFree.totalPagesHandedOver,1704662395573000000,1704662455577000000,0
FilePageCache.pageLoads,1704662395573000000,1704662455577000000,0
StorageLockContext.competingThreads.avg,1704662395573000000,1704662455577000000,0.0
FilePageCache.pageLoadsAboveSizeThreshold,1704662395573000000,1704662455577000000,0
MappedFileStorage.totalPagesMapped,1704662395573000000,1704662455577000000,19
workspaceModel.delayed.project.synchronizer.sync.ms,1704662395573000000,1704662455577000000,835
jps.facet.change.listener.init.bridge.ms,1704662395573000000,1704662455577000000,0
workspaceModel.load.cache.metadata.from.file.ms,1704662395573000000,1704662455577000000,173
jps.reload.project.entities.ms,1704662395573000000,1704662455577000000,0
workspaceModel.sync.entities.ms,1704662395573000000,1704662455577000000,0
workspaceModel.mutableEntityStorage.entities.ms,1704662395573000000,1704662455577000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1704662395573000000,1704662455577000000,48
jps.apply.loaded.storage.ms,1704662395573000000,1704662455577000000,514
jps.facet.change.listener.before.change.events.ms,1704662395573000000,1704662455577000000,1
workspaceModel.moduleManagerBridge.newModule.ms,1704662395573000000,1704662455577000000,0
workspaceModel.global.apply.state.to.project.ms,1704662395573000000,1704662455577000000,66
jps.project.serializers.load.ms,1704662395573000000,1704662455577000000,110
jps.module.iml.entities.serializer.save.entities.ms,1704662395573000000,1704662455577000000,0
jps.global.initialize.library.bridges.after.loading.ms,1704662395573000000,1704662455577000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1704662395573000000,1704662455577000000,19
jps.save.global.entities.ms,1704662395573000000,1704662455577000000,5
jps.storage.jps.conf.reader.load.component.ms,1704662395573000000,1704662455577000000,19
jps.global.initialize.library.bridges.ms,1704662395573000000,1704662455577000000,1
jps.library.entities.serializer.load.entities.ms,1704662395573000000,1704662455577000000,0
workspaceModel.save.cache.to.file.ms,1704662395573000000,1704662455577000000,380
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1704662395573000000,1704662455577000000,4
workspaceModel.mutableEntityStorage.replace.by.source.ms,1704662395573000000,1704662455577000000,69
jps.library.entities.serializer.save.entities.ms,1704662395573000000,1704662455577000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1704662395573000000,1704662455577000000,294
jps.facet.change.listener.process.change.events.ms,1704662395573000000,1704662455577000000,1
jps.app.storage.content.writer.save.component.ms,1704662395573000000,1704662455577000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1704662395573000000,1704662455577000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1704662395573000000,1704662455577000000,6
workspaceModel.moduleBridgeLoader.loading.modules.ms,1704662395573000000,1704662455577000000,4893
workspaceModel.moduleBridge.facet.initialization.ms,1704662395573000000,1704662455577000000,1
jps.artifact.entities.serializer.save.entities.ms,1704662395573000000,1704662455577000000,0
jps.global.get.library.by.name.ms,1704662395573000000,1704662455577000000,0
jps.module.iml.entities.serializer.load.entities.ms,1704662395573000000,1704662455577000000,50
jps.load.project.to.empty.storage.ms,1704662395573000000,1704662455577000000,136
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1704662395573000000,1704662455577000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1704662395573000000,1704662455577000000,0
jps.app.storage.content.reader.load.component.ms,1704662395573000000,1704662455577000000,0
workspaceModel.orphan.listener.update.ms,1704662395573000000,1704662455577000000,5
workspaceModel.global.updates.ms,1704662395573000000,1704662455577000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1704662395573000000,1704662455577000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1704662395573000000,1704662455577000000,0
jps.project.serializers.save.ms,1704662395573000000,1704662455577000000,7
jps.global.handle.before.change.events.ms,1704662395573000000,1704662455577000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1704662395573000000,1704662455577000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1704662395573000000,1704662455577000000,0
jps.global.get.library.ms,1704662395573000000,1704662455577000000,0
workspaceModel.moduleBridge.before.changed.ms,1704662395573000000,1704662455577000000,0
workspaceModel.moduleBridge.update.option.ms,1704662395573000000,1704662455577000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1704662395573000000,1704662455577000000,0
jps.global.handle.changed.events.ms,1704662395573000000,1704662455577000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1704662395573000000,1704662455577000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1704662395573000000,1704662455577000000,1
workspaceModel.global.updates.count,1704662395573000000,1704662455577000000,0
workspaceModel.mutableEntityStorage.add.diff.ms,1704662395573000000,1704662455577000000,14
jps.global.get.libraries.ms,1704662395573000000,1704662455577000000,1
workspaceModel.load.cache.from.file.ms,1704662395573000000,1704662455577000000,810
workspaceModel.moduleManagerBridge.create.module.instance.ms,1704662395573000000,1704662455577000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1704662395573000000,1704662455577000000,0
jps.artifact.entities.serializer.load.entities.ms,1704662395573000000,1704662455577000000,0
jps.save.changed.project.entities.ms,1704662395573000000,1704662455577000000,8
workspaceModel.mutableEntityStorage.remove.entity.ms,1704662395573000000,1704662455577000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1704662395573000000,1704662455577000000,30
workspaceModel.moduleManagerBridge.get.modules.ms,1704662395573000000,1704662455577000000,0
jps.load.initial.state.ms,1704662395573000000,1704662455577000000,11
FileNameCache.totalMisses,1704662395573000000,1704662455577000000,21455
FileNameCache.queries,1704662395573000000,1704662455577000000,4407676
model.items.1,1704662395573000000,1704662455577000000,5
sorting.items.4,1704662395573000000,1704662455577000000,4
model.items.3,1704662395573000000,1704662455577000000,36
sorting.time.5,1704662395573000000,1704662455577000000,7
model.time.5,1704662395573000000,1704662455577000000,2
sorting.time.3,1704662395573000000,1704662455577000000,63
model.time.3,1704662395573000000,1704662455577000000,6
model.items.6,1704662395573000000,1704662455577000000,7
sorting.items.0,1704662395573000000,1704662455577000000,36
reordered.by.ml,1704662395573000000,1704662455577000000,33
sorting.time.4,1704662395573000000,1704662455577000000,14
sorting.time.1,1704662395573000000,1704662455577000000,5
sorting.time.6,1704662395573000000,1704662455577000000,2
model.items.2,1704662395573000000,1704662455577000000,13
sorting.time.0,1704662395573000000,1704662455577000000,34
model.time.6,1704662395573000000,1704662455577000000,1
sorting.time.2,1704662395573000000,1704662455577000000,5
model.time.2,1704662395573000000,1704662455577000000,2
sorting.items.5,1704662395573000000,1704662455577000000,6
model.items.5,1704662395573000000,1704662455577000000,6
model.items.4,1704662395573000000,1704662455577000000,4
sorting.items.3,1704662395573000000,1704662455577000000,36
sorting.items.1,1704662395573000000,1704662455577000000,5
sorting.time.7,1704662395573000000,1704662455577000000,1
model.time.4,1704662395573000000,1704662455577000000,2
sorting.items.6,1704662395573000000,1704662455577000000,7
sorting.items.2,1704662395573000000,1704662455577000000,13
model.items.0,1704662395573000000,1704662455577000000,36
model.time.0,1704662395573000000,1704662455577000000,8
workspaceModel.initializing.ms,1704662395573000000,1704662455577000000,4
workspaceModel.pre.handlers.ms,1704662395573000000,1704662455577000000,0
workspaceModel.update.unloaded.entities.ms,1704662395573000000,1704662455577000000,0
workspaceModel.updates.precise.ms,1704662395573000000,1704662455577000000,187
workspaceModel.loading.from.cache.ms,1704662395573000000,1704662455577000000,835
workspaceModel.collect.changes.ms,1704662395573000000,1704662455577000000,0
workspaceModel.updates.ms,1704662395573000000,1704662455577000000,258
workspaceModel.check.recursive.update.ms,1704662395573000000,1704662455577000000,2
workspaceModel.updates.count,1704662395573000000,1704662455577000000,5
workspaceModel.init.bridges.ms,1704662395573000000,1704662455577000000,4
workspaceModel.replace.project.model.ms,1704662395573000000,1704662455577000000,0
workspaceModel.to.snapshot.ms,1704662395573000000,1704662455577000000,3
workspaceModel.loading.total.ms,1704662395573000000,1704662455577000000,1047
FlushQueue.waitingTime90PNs,1704662395573000000,1704662455577000000,0
FlushQueue.waitingTimeMaxNs,1704662395573000000,1704662455577000000,0
NonBlockingReadAction.failedExecutionsCount,1704662395573000000,1704662455577000000,2
AWTEventQueue.dispatchTime90PNs,1704662395573000000,1704662455577000000,0
FlushQueue.tasksExecuted,1704662395573000000,1704662455577000000,0
AWTEventQueue.eventsDispatched,1704662395573000000,1704662455577000000,0
FlushQueue.waitingTimeAvgNs,1704662395573000000,1704662455577000000,0.0
ReadAction.executionsCount,1704662395573000000,1704662455577000000,408787
NonBlockingReadAction.finalizedExecutionsCount,1704662395573000000,1704662455577000000,417
AWTEventQueue.dispatchTimeTotalNS,1704662395573000000,1704662455577000000,6150905600
FlushQueue.executionTimeMaxNs,1704662395573000000,1704662455577000000,0
FlushQueue.queueSize90P,1704662395573000000,1704662455577000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1704662395573000000,1704662455577000000,867641
WriteAction.executionsCount,1704662395573000000,1704662455577000000,115
AWTEventQueue.dispatchTimeMaxNs,1704662395573000000,1704662455577000000,0
FlushQueue.queueSizeAvg,1704662395573000000,1704662455577000000,0.0
FlushQueue.executionTime90PNs,1704662395573000000,1704662455577000000,0
FlushQueue.queueSizeMax,1704662395573000000,1704662455577000000,0
NonBlockingReadAction.failedExecutionTimeUs,1704662395573000000,1704662455577000000,8356
AWTEventQueue.dispatchTimeAvgNs,1704662395573000000,1704662455577000000,0.0
FlushQueue.executionTimeAvgNs,1704662395573000000,1704662455577000000,0.0
